borough,spd,vsb,temp,dewp,slp,pcp01,pcp06,pcp24,sd,hday,pickups
Brooklyn,6,10,26,8,1030.5,0,0,0,9,N,829
EWR,6,10,26,8,1030.5,0,0,0,9,N,0
Manhattan,6,10,26,8,1030.5,0,0,0,9,N,4936
Queens,6,10,26,8,1030.5,0,0,0,9,N,384
Staten Island,6,10,26,8,1030.5,0,0,0,9,N,5
NaN,6,10,26,8,1030.5,0,0,0,9,N,2
Bronx,5.5,6.25,28,12,1028.8,0,0,0,9,N,77
Brooklyn,5.5,6.25,28,12,1028.8,0,0,0,9,N,944
EWR,5.5,6.25,28,12,1028.8,0,0,0,9,N,0
Manhattan,5.5,6.25,28,12,1028.8,0,0,0,9,N,5511
Queens,5.5,6.25,28,12,1028.8,0,0,0,9,N,410
Staten Island,5.5,6.25,28,12,1028.8,0,0,0,9,N,4
NaN,5.5,6.25,28,12,1028.8,0,0,0,9,N,1
Bronx,6,0.9,26.75,17.75,1027.5,0.0075,0,0,9,N,79
Brooklyn,6,0.9,26.75,17.75,1027.5,0.0075,0,0,9,N,1051
EWR,6,0.9,26.75,17.75,1027.5,0.0075,0,0,9,N,0
Manhattan,6,0.9,26.75,17.75,1027.5,0.0075,0,0,9,N,6349
Queens,6,0.9,26.75,17.75,1027.5,0.0075,0,0,9,N,430
Staten Island,6,0.9,26.75,17.75,1027.5,0.0075,0,0,9,N,2
NaN,6,0.9,26.75,17.75,1027.5,0.0075,0,0,9,N,2
Bronx,6.5,0.3,26.33333333,21,1026.6,0.045,0,0,9,N,54
Brooklyn,6.5,0.3,26.33333333,21,1026.6,0.045,0,0,9,N,959
EWR,6.5,0.3,26.33333333,21,1026.6,0.045,0,0,9,N,0
Manhattan,6.5,0.3,26.33333333,21,1026.6,0.045,0,0,9,N,6168
Queens,6.5,0.3,26.33333333,21,1026.6,0.045,0,0,9,N,386
Staten Island,6.5,0.3,26.33333333,21,1026.6,0.045,0,0,9,N,1
Bronx,3,0.6,27.33333333,22,1025.4,0.025,0,0,9,N,55
Brooklyn,3,0.6,27.33333333,22,1025.4,0.025,0,0,9,N,966
EWR,3,0.6,27.33333333,22,1025.4,0.025,0,0,9,N,0
Manhattan,3,0.6,27.33333333,22,1025.4,0.025,0,0,9,N,5557
Queens,3,0.6,27.33333333,22,1025.4,0.025,0,0,9,N,353
Staten Island,3,0.6,27.33333333,22,1025.4,0.025,0,0,9,N,0
NaN,3,0.6,27.33333333,22,1025.4,0.025,0,0,9,N,6
Bronx,4.333333333,0.433333333,28,22.66666667,1024.8,0.013333333,0,0,9,N,65
Brooklyn,4.333333333,0.433333333,28,22.66666667,1024.8,0.013333333,0,0,9,N,1074
EWR,4.333333333,0.433333333,28,22.66666667,1024.8,0.013333333,0,0,9,N,0
Manhattan,4.333333333,0.433333333,28,22.66666667,1024.8,0.013333333,0,0,9,N,5460
Queens,4.333333333,0.433333333,28,22.66666667,1024.8,0.013333333,0,0,9,N,369
Staten Island,4.333333333,0.433333333,28,22.66666667,1024.8,0.013333333,0,0,9,N,2
NaN,4.333333333,0.433333333,28,22.66666667,1024.8,0.013333333,0,0,9,N,1
Bronx,3,0.8,29,24,1024.5,0.03,0,0,9,N,65
Brooklyn,3,0.8,29,24,1024.5,0.03,0,0,9,N,1165
EWR,3,0.8,29,24,1024.5,0.03,0,0,9,N,0
Manhattan,3,0.8,29,24,1024.5,0.03,0,0,9,N,5782
Queens,3,0.8,29,24,1024.5,0.03,0,0,9,N,370
Staten Island,3,0.8,29,24,1024.5,0.03,0,0,9,N,1
NaN,3,0.8,29,24,1024.5,0.03,0,0,9,N,2
Bronx,4,0.65,29,24.5,1023.9,0.045,0.2,0,9,N,87
Brooklyn,4,0.65,29,24.5,1023.9,0.045,0.2,0,9,N,1079
EWR,4,0.65,29,24.5,1023.9,0.045,0.2,0,9,N,0
Manhattan,4,0.65,29,24.5,1023.9,0.045,0.2,0,9,N,5515
Queens,4,0.65,29,24.5,1023.9,0.045,0.2,0,9,N,294
Staten Island,4,0.65,29,24.5,1023.9,0.045,0.2,0,9,N,0
NaN,4,0.65,29,24.5,1023.9,0.045,0.2,0,9,N,1
Bronx,5.5,0.8,30,26,1023.7,0.055,0,0,9,N,54
Brooklyn,5.5,0.8,30,26,1023.7,0.055,0,0,9,N,914
EWR,5.5,0.8,30,26,1023.7,0.055,0,0,9,N,0
Manhattan,5.5,0.8,30,26,1023.7,0.055,0,0,9,N,4374
Queens,5.5,0.8,30,26,1023.7,0.055,0,0,9,N,293
Staten Island,5.5,0.8,30,26,1023.7,0.055,0,0,9,N,0
NaN,5.5,0.8,30,26,1023.7,0.055,0,0,9,N,5
Bronx,5.75,1.62,30.2,26,1022.5,0.045,0,0,9,N,54
Brooklyn,5.75,1.62,30.2,26,1022.5,0.045,0,0,9,N,708
EWR,5.75,1.62,30.2,26,1022.5,0.045,0,0,9,N,0
Manhattan,5.75,1.62,30.2,26,1022.5,0.045,0,0,9,N,3159
Queens,5.75,1.62,30.2,26,1022.5,0.045,0,0,9,N,261
Staten Island,5.75,1.62,30.2,26,1022.5,0.045,0,0,9,N,2
Bronx,6,4,31,27,1021.9,0.07,0,0,9,N,33
Brooklyn,6,4,31,27,1021.9,0.07,0,0,9,N,517
EWR,6,4,31,27,1021.9,0.07,0,0,9,N,0
Manhattan,6,4,31,27,1021.9,0.07,0,0,9,N,2072
Queens,6,4,31,27,1021.9,0.07,0,0,9,N,180
Staten Island,6,4,31,27,1021.9,0.07,0,0,9,N,1
NaN,6,4,31,27,1021.9,0.07,0,0,9,N,2
Bronx,4.5,3.5,31.5,27.5,1021.3,0.06,0,0,9,N,22
Brooklyn,4.5,3.5,31.5,27.5,1021.3,0.06,0,0,9,N,334
EWR,4.5,3.5,31.5,27.5,1021.3,0.06,0,0,9,N,0
Manhattan,4.5,3.5,31.5,27.5,1021.3,0.06,0,0,9,N,1211
Queens,4.5,3.5,31.5,27.5,1021.3,0.06,0,0,9,N,127
Staten Island,4.5,3.5,31.5,27.5,1021.3,0.06,0,0,9,N,0
Bronx,4.5,4,32.5,28.5,1021,0.04,0,0.61,9,N,24
Brooklyn,4.5,4,32.5,28.5,1021,0.04,0,0.61,9,N,244
EWR,4.5,4,32.5,28.5,1021,0.04,0,0.61,9,N,0
Manhattan,4.5,4,32.5,28.5,1021,0.04,0,0.61,9,N,630
Queens,4.5,4,32.5,28.5,1021,0.04,0,0.61,9,N,94
Staten Island,4.5,4,32.5,28.5,1021,0.04,0,0.61,9,N,1
Bronx,3,5,33,29,1021.1,0.02,0.43,0,9.166666667,N,15
Brooklyn,3,5,33,29,1021.1,0.02,0.43,0,9.166666667,N,168
EWR,3,5,33,29,1021.1,0.02,0.43,0,9.166666667,N,0
Manhattan,3,5,33,29,1021.1,0.02,0.43,0,9.166666667,N,472
Queens,3,5,33,29,1021.1,0.02,0.43,0,9.166666667,N,118
Staten Island,3,5,33,29,1021.1,0.02,0.43,0,9.166666667,N,0
NaN,3,5,33,29,1021.1,0.02,0.43,0,9.166666667,N,1
Bronx,2,3.333333333,33,29.33333333,1020.7,0.013333333,0,0,9.333333333,N,15
Brooklyn,2,3.333333333,33,29.33333333,1020.7,0.013333333,0,0,9.333333333,N,190
EWR,2,3.333333333,33,29.33333333,1020.7,0.013333333,0,0,9.333333333,N,0
Manhattan,2,3.333333333,33,29.33333333,1020.7,0.013333333,0,0,9.333333333,N,463
Queens,2,3.333333333,33,29.33333333,1020.7,0.013333333,0,0,9.333333333,N,136
Staten Island,2,3.333333333,33,29.33333333,1020.7,0.013333333,0,0,9.333333333,N,0
Bronx,5,4,33,29,1020.2,0,0,0,9.5,N,21
Brooklyn,5,4,33,29,1020.2,0,0,0,9.5,N,234
EWR,5,4,33,29,1020.2,0,0,0,9.5,N,0
Manhattan,5,4,33,29,1020.2,0,0,0,9.5,N,635
Queens,5,4,33,29,1020.2,0,0,0,9.5,N,149
Staten Island,5,4,33,29,1020.2,0,0,0,9.5,N,0
NaN,5,4,33,29,1020.2,0,0,0,9.5,N,1
Bronx,2,3.75,32,28.5,1020.2,0.005,0,0.02,9.666666667,N,24
Brooklyn,2,3.75,32,28.5,1020.2,0.005,0,0.02,9.666666667,N,280
EWR,2,3.75,32,28.5,1020.2,0.005,0,0.02,9.666666667,N,0
Manhattan,2,3.75,32,28.5,1020.2,0.005,0,0.02,9.666666667,N,925
Queens,2,3.75,32,28.5,1020.2,0.005,0,0.02,9.666666667,N,183
Staten Island,2,3.75,32,28.5,1020.2,0.005,0,0.02,9.666666667,N,2
NaN,2,3.75,32,28.5,1020.2,0.005,0,0.02,9.666666667,N,3
Bronx,0.6,2.8,32,28.8,1020.2,0.02,0,0,9.833333333,N,36
Brooklyn,0.6,2.8,32,28.8,1020.2,0.02,0,0,9.833333333,N,365
EWR,0.6,2.8,32,28.8,1020.2,0.02,0,0,9.833333333,N,0
Manhattan,0.6,2.8,32,28.8,1020.2,0.02,0,0,9.833333333,N,1326
Queens,0.6,2.8,32,28.8,1020.2,0.02,0,0,9.833333333,N,220
Staten Island,0.6,2.8,32,28.8,1020.2,0.02,0,0,9.833333333,N,0
NaN,0.6,2.8,32,28.8,1020.2,0.02,0,0,9.833333333,N,1
Bronx,1.2,2.46,32.2,29,1020.1,0.014,0,0,10,N,31
Brooklyn,1.2,2.46,32.2,29,1020.1,0.014,0,0,10,N,424
EWR,1.2,2.46,32.2,29,1020.1,0.014,0,0,10,N,0
Manhattan,1.2,2.46,32.2,29,1020.1,0.014,0,0,10,N,1790
Queens,1.2,2.46,32.2,29,1020.1,0.014,0,0,10,N,256
Staten Island,1.2,2.46,32.2,29,1020.1,0.014,0,0,10,N,1
NaN,1.2,2.46,32.2,29,1020.1,0.014,0,0,10,N,4
Bronx,0,3,32,29,1020.6,0.01,0.08,0.71,10.16666667,N,38
Brooklyn,0,3,32,29,1020.6,0.01,0.08,0.71,10.16666667,N,482
EWR,0,3,32,29,1020.6,0.01,0.08,0.71,10.16666667,N,0
Manhattan,0,3,32,29,1020.6,0.01,0.08,0.71,10.16666667,N,2120
Queens,0,3,32,29,1020.6,0.01,0.08,0.71,10.16666667,N,256
Staten Island,0,3,32,29,1020.6,0.01,0.08,0.71,10.16666667,N,1
NaN,0,3,32,29,1020.6,0.01,0.08,0.71,10.16666667,N,1
Bronx,4,3.5,32,28,1021.4,0,0,0,10.33333333,N,49
Brooklyn,4,3.5,32,28,1021.4,0,0,0,10.33333333,N,545
EWR,4,3.5,32,28,1021.4,0,0,0,10.33333333,N,1
Manhattan,4,3.5,32,28,1021.4,0,0,0,10.33333333,N,2128
Queens,4,3.5,32,28,1021.4,0,0,0,10.33333333,N,349
Staten Island,4,3.5,32,28,1021.4,0,0,0,10.33333333,N,1
NaN,4,3.5,32,28,1021.4,0,0,0,10.33333333,N,1
Bronx,0,2.266666667,33.16666667,29.16666667,1021.9,0,0,0,10.5,N,52
Brooklyn,0,2.266666667,33.16666667,29.16666667,1021.9,0,0,0,10.5,N,546
EWR,0,2.266666667,33.16666667,29.16666667,1021.9,0,0,0,10.5,N,0
Manhattan,0,2.266666667,33.16666667,29.16666667,1021.9,0,0,0,10.5,N,2232
Queens,0,2.266666667,33.16666667,29.16666667,1021.9,0,0,0,10.5,N,345
Staten Island,0,2.266666667,33.16666667,29.16666667,1021.9,0,0,0,10.5,N,1
NaN,0,2.266666667,33.16666667,29.16666667,1021.9,0,0,0,10.5,N,2
Bronx,0,3,33,29,1021.8,0,0,0,10.66666667,N,45
Brooklyn,0,3,33,29,1021.8,0,0,0,10.66666667,N,541
EWR,0,3,33,29,1021.8,0,0,0,10.66666667,N,0
Manhattan,0,3,33,29,1021.8,0,0,0,10.66666667,N,2312
Queens,0,3,33,29,1021.8,0,0,0,10.66666667,N,434
Staten Island,0,3,33,29,1021.8,0,0,0,10.66666667,N,1
NaN,0,3,33,29,1021.8,0,0,0,10.66666667,N,4
Bronx,5,5,33,28,1022.2,0,0,0,10.83333333,N,36
Brooklyn,5,5,33,28,1022.2,0,0,0,10.83333333,N,543
EWR,5,5,33,28,1022.2,0,0,0,10.83333333,N,0
Manhattan,5,5,33,28,1022.2,0,0,0,10.83333333,N,2283
Queens,5,5,33,28,1022.2,0,0,0,10.83333333,N,377
Staten Island,5,5,33,28,1022.2,0,0,0,10.83333333,N,0
NaN,5,5,33,28,1022.2,0,0,0,10.83333333,N,2
Bronx,3,6,36,29,1022,0,0,0,11,N,54
Brooklyn,3,6,36,29,1022,0,0,0,11,N,586
EWR,3,6,36,29,1022,0,0,0,11,N,0
Manhattan,3,6,36,29,1022,0,0,0,11,N,2624
Queens,3,6,36,29,1022,0,0,0,11,N,439
Staten Island,3,6,36,29,1022,0,0,0,11,N,0
NaN,3,6,36,29,1022,0,0,0,11,N,3
Bronx,0,7,38,30,1021.7,0,0,0,11.16666667,N,50
Brooklyn,0,7,38,30,1021.7,0,0,0,11.16666667,N,603
EWR,0,7,38,30,1021.7,0,0,0,11.16666667,N,0
Manhattan,0,7,38,30,1021.7,0,0,0,11.16666667,N,2980
Queens,0,7,38,30,1021.7,0,0,0,11.16666667,N,458
Staten Island,0,7,38,30,1021.7,0,0,0,11.16666667,N,1
NaN,0,7,38,30,1021.7,0,0,0,11.16666667,N,2
Bronx,0,8,41,29,1020.7,0,0,0,11.33333333,N,44
Brooklyn,0,8,41,29,1020.7,0,0,0,11.33333333,N,700
EWR,0,8,41,29,1020.7,0,0,0,11.33333333,N,0
Manhattan,0,8,41,29,1020.7,0,0,0,11.33333333,N,3022
Queens,0,8,41,29,1020.7,0,0,0,11.33333333,N,417
Staten Island,0,8,41,29,1020.7,0,0,0,11.33333333,N,1
NaN,0,8,41,29,1020.7,0,0,0,11.33333333,N,3
Bronx,0,9.1,43,28,1020.3,0,0,0,11.5,N,55
Brooklyn,0,9.1,43,28,1020.3,0,0,0,11.5,N,683
EWR,0,9.1,43,28,1020.3,0,0,0,11.5,N,0
Manhattan,0,9.1,43,28,1020.3,0,0,0,11.5,N,2338
Queens,0,9.1,43,28,1020.3,0,0,0,11.5,N,439
Staten Island,0,9.1,43,28,1020.3,0,0,0,11.5,N,0
NaN,0,9.1,43,28,1020.3,0,0,0,11.5,N,1
Bronx,0,10,43,26,1020.8,0,0,0,11.66666667,N,51
Brooklyn,0,10,43,26,1020.8,0,0,0,11.66666667,N,563
EWR,0,10,43,26,1020.8,0,0,0,11.66666667,N,0
Manhattan,0,10,43,26,1020.8,0,0,0,11.66666667,N,1821
Queens,0,10,43,26,1020.8,0,0,0,11.66666667,N,398
Staten Island,0,10,43,26,1020.8,0,0,0,11.66666667,N,2
NaN,0,10,43,26,1020.8,0,0,0,11.66666667,N,2
Bronx,5,8,41,28,1020.8,0,0,0,11.83333333,N,49
Brooklyn,5,8,41,28,1020.8,0,0,0,11.83333333,N,584
EWR,5,8,41,28,1020.8,0,0,0,11.83333333,N,0
Manhattan,5,8,41,28,1020.8,0,0,0,11.83333333,N,1946
Queens,5,8,41,28,1020.8,0,0,0,11.83333333,N,457
Staten Island,5,8,41,28,1020.8,0,0,0,11.83333333,N,2
Bronx,3,7,40,30,1020.9,0,0,0,12,N,57
Brooklyn,3,7,40,30,1020.9,0,0,0,12,N,609
EWR,3,7,40,30,1020.9,0,0,0,12,N,0
Manhattan,3,7,40,30,1020.9,0,0,0,12,N,1698
Queens,3,7,40,30,1020.9,0,0,0,12,N,472
Staten Island,3,7,40,30,1020.9,0,0,0,12,N,1
Bronx,5,9.1,40,29,1021.2,0,0,0,12.16666667,N,27
Brooklyn,5,9.1,40,29,1021.2,0,0,0,12.16666667,N,458
EWR,5,9.1,40,29,1021.2,0,0,0,12.16666667,N,0
Manhattan,5,9.1,40,29,1021.2,0,0,0,12.16666667,N,1478
Queens,5,9.1,40,29,1021.2,0,0,0,12.16666667,N,378
Staten Island,5,9.1,40,29,1021.2,0,0,0,12.16666667,N,1
NaN,5,9.1,40,29,1021.2,0,0,0,12.16666667,N,2
Bronx,6,10,40,28,1021.8,0,0,0,12.33333333,N,20
Brooklyn,6,10,40,28,1021.8,0,0,0,12.33333333,N,334
EWR,6,10,40,28,1021.8,0,0,0,12.33333333,N,0
Manhattan,6,10,40,28,1021.8,0,0,0,12.33333333,N,839
Queens,6,10,40,28,1021.8,0,0,0,12.33333333,N,327
Staten Island,6,10,40,28,1021.8,0,0,0,12.33333333,N,1
Bronx,5,10,40,27,1021.5,0,0,0,12.5,N,19
Brooklyn,5,10,40,27,1021.5,0,0,0,12.5,N,140
EWR,5,10,40,27,1021.5,0,0,0,12.5,N,0
Manhattan,5,10,40,27,1021.5,0,0,0,12.5,N,332
Queens,5,10,40,27,1021.5,0,0,0,12.5,N,166
Staten Island,5,10,40,27,1021.5,0,0,0,12.5,N,0
Bronx,8,10,39,26,1021.7,0,0,0,12.66666667,N,8
Brooklyn,8,10,39,26,1021.7,0,0,0,12.66666667,N,82
EWR,8,10,39,26,1021.7,0,0,0,12.66666667,N,0
Manhattan,8,10,39,26,1021.7,0,0,0,12.66666667,N,199
Queens,8,10,39,26,1021.7,0,0,0,12.66666667,N,73
Staten Island,8,10,39,26,1021.7,0,0,0,12.66666667,N,2
Bronx,8,10,39,25,1021.7,0,0,0,12.83333333,N,18
Brooklyn,8,10,39,25,1021.7,0,0,0,12.83333333,N,102
EWR,8,10,39,25,1021.7,0,0,0,12.83333333,N,0
Manhattan,8,10,39,25,1021.7,0,0,0,12.83333333,N,281
Queens,8,10,39,25,1021.7,0,0,0,12.83333333,N,60
Staten Island,8,10,39,25,1021.7,0,0,0,12.83333333,N,2
NaN,8,10,39,25,1021.7,0,0,0,12.83333333,N,2
Bronx,3,10,38,26,1021.7,0,0,0.1,13,N,13
Brooklyn,3,10,38,26,1021.7,0,0,0.1,13,N,176
EWR,3,10,38,26,1021.7,0,0,0.1,13,N,0
Manhattan,3,10,38,26,1021.7,0,0,0.1,13,N,529
Queens,3,10,38,26,1021.7,0,0,0.1,13,N,158
Staten Island,3,10,38,26,1021.7,0,0,0.1,13,N,1
NaN,3,10,38,26,1021.7,0,0,0.1,13,N,1
Bronx,4.666666667,10,38,25,1022.4,0,0,0,12.95833333,N,18
Brooklyn,4.666666667,10,38,25,1022.4,0,0,0,12.95833333,N,284
EWR,4.666666667,10,38,25,1022.4,0,0,0,12.95833333,N,0
Manhattan,4.666666667,10,38,25,1022.4,0,0,0,12.95833333,N,917
Queens,4.666666667,10,38,25,1022.4,0,0,0,12.95833333,N,205
Staten Island,4.666666667,10,38,25,1022.4,0,0,0,12.95833333,N,1
NaN,4.666666667,10,38,25,1022.4,0,0,0,12.95833333,N,1
Bronx,6.333333333,10,35,21,1022,0,0,0,12.91666667,N,59
Brooklyn,6.333333333,10,35,21,1022,0,0,0,12.91666667,N,407
EWR,6.333333333,10,35,21,1022,0,0,0,12.91666667,N,0
Manhattan,6.333333333,10,35,21,1022,0,0,0,12.91666667,N,1710
Queens,6.333333333,10,35,21,1022,0,0,0,12.91666667,N,317
Staten Island,6.333333333,10,35,21,1022,0,0,0,12.91666667,N,5
NaN,6.333333333,10,35,21,1022,0,0,0,12.91666667,N,3
Bronx,8,10,34,17,1022.2,0,0,0,12.875,N,63
Brooklyn,8,10,34,17,1022.2,0,0,0,12.875,N,520
EWR,8,10,34,17,1022.2,0,0,0,12.875,N,0
Manhattan,8,10,34,17,1022.2,0,0,0,12.875,N,2617
Queens,8,10,34,17,1022.2,0,0,0,12.875,N,460
Staten Island,8,10,34,17,1022.2,0,0,0,12.875,N,1
NaN,8,10,34,17,1022.2,0,0,0,12.875,N,2
Bronx,6,10,33,17,1022.1,0,0,0,12.83333333,N,75
Brooklyn,6,10,33,17,1022.1,0,0,0,12.83333333,N,574
EWR,6,10,33,17,1022.1,0,0,0,12.83333333,N,0
Manhattan,6,10,33,17,1022.1,0,0,0,12.83333333,N,3008
Queens,6,10,33,17,1022.1,0,0,0,12.83333333,N,418
Staten Island,6,10,33,17,1022.1,0,0,0,12.83333333,N,1
NaN,6,10,33,17,1022.1,0,0,0,12.83333333,N,5
Bronx,11,10,33,15,1022.3,0,0,0,12.79166667,N,45
Brooklyn,11,10,33,15,1022.3,0,0,0,12.79166667,N,457
EWR,11,10,33,15,1022.3,0,0,0,12.79166667,N,0
Manhattan,11,10,33,15,1022.3,0,0,0,12.79166667,N,2410
Queens,11,10,33,15,1022.3,0,0,0,12.79166667,N,389
Staten Island,11,10,33,15,1022.3,0,0,0,12.79166667,N,3
NaN,11,10,33,15,1022.3,0,0,0,12.79166667,N,2
Bronx,11,10,31,16,1023.3,0,0,0,12.75,N,25
Brooklyn,11,10,31,16,1023.3,0,0,0,12.75,N,351
EWR,11,10,31,16,1023.3,0,0,0,12.75,N,0
Manhattan,11,10,31,16,1023.3,0,0,0,12.75,N,1815
Queens,11,10,31,16,1023.3,0,0,0,12.75,N,318
Staten Island,11,10,31,16,1023.3,0,0,0,12.75,N,0
NaN,11,10,31,16,1023.3,0,0,0,12.75,N,1
Bronx,7,10,28,12,1024.3,0,0,0,12.70833333,N,37
Brooklyn,7,10,28,12,1024.3,0,0,0,12.70833333,N,348
EWR,7,10,28,12,1024.3,0,0,0,12.70833333,N,0
Manhattan,7,10,28,12,1024.3,0,0,0,12.70833333,N,1869
Queens,7,10,28,12,1024.3,0,0,0,12.70833333,N,310
Staten Island,7,10,28,12,1024.3,0,0,0,12.70833333,N,1
NaN,7,10,28,12,1024.3,0,0,0,12.70833333,N,3
Bronx,16,10,24,4,1025.9,0,0,0,12.66666667,N,32
Brooklyn,16,10,24,4,1025.9,0,0,0,12.66666667,N,311
EWR,16,10,24,4,1025.9,0,0,0,12.66666667,N,0
Manhattan,16,10,24,4,1025.9,0,0,0,12.66666667,N,1693
Queens,16,10,24,4,1025.9,0,0,0,12.66666667,N,251
Staten Island,16,10,24,4,1025.9,0,0,0,12.66666667,N,0
Bronx,10,10,21,-1,1026.4,0,0,0,12.625,N,48
Brooklyn,10,10,21,-1,1026.4,0,0,0,12.625,N,321
EWR,10,10,21,-1,1026.4,0,0,0,12.625,N,0
Manhattan,10,10,21,-1,1026.4,0,0,0,12.625,N,1852
Queens,10,10,21,-1,1026.4,0,0,0,12.625,N,285
Staten Island,10,10,21,-1,1026.4,0,0,0,12.625,N,1
NaN,10,10,21,-1,1026.4,0,0,0,12.625,N,3
Bronx,11,10,21,-2,1026.4,0,0,0,12.58333333,N,64
Brooklyn,11,10,21,-2,1026.4,0,0,0,12.58333333,N,336
EWR,11,10,21,-2,1026.4,0,0,0,12.58333333,N,0
Manhattan,11,10,21,-2,1026.4,0,0,0,12.58333333,N,2164
Queens,11,10,21,-2,1026.4,0,0,0,12.58333333,N,378
Staten Island,11,10,21,-2,1026.4,0,0,0,12.58333333,N,1
NaN,11,10,21,-2,1026.4,0,0,0,12.58333333,N,2
Bronx,14,10,20,-4,1026.2,0,0.0075,0,12.54166667,N,65
Brooklyn,14,10,20,-4,1026.2,0,0.0075,0,12.54166667,N,401
EWR,14,10,20,-4,1026.2,0,0.0075,0,12.54166667,N,0
Manhattan,14,10,20,-4,1026.2,0,0.0075,0,12.54166667,N,2527
Queens,14,10,20,-4,1026.2,0,0.0075,0,12.54166667,N,394
Staten Island,14,10,20,-4,1026.2,0,0.0075,0,12.54166667,N,3
NaN,14,10,20,-4,1026.2,0,0.0075,0,12.54166667,N,1
Bronx,16,10,22,-2,1025.8,0,0.0525,0,12.5,N,51
Brooklyn,16,10,22,-2,1025.8,0,0.0525,0,12.5,N,455
EWR,16,10,22,-2,1025.8,0,0.0525,0,12.5,N,0
Manhattan,16,10,22,-2,1025.8,0,0.0525,0,12.5,N,3254
Queens,16,10,22,-2,1025.8,0,0.0525,0,12.5,N,352
Staten Island,16,10,22,-2,1025.8,0,0.0525,0,12.5,N,2
NaN,16,10,22,-2,1025.8,0,0.0525,0,12.5,N,1
Bronx,10,10,22,-1,1024.7,0,0.0775,0,12.45833333,N,53
Brooklyn,10,10,22,-1,1024.7,0,0.0775,0,12.45833333,N,579
EWR,10,10,22,-1,1024.7,0,0.0775,0,12.45833333,N,0
Manhattan,10,10,22,-1,1024.7,0,0.0775,0,12.45833333,N,4326
Queens,10,10,22,-1,1024.7,0,0.0775,0,12.45833333,N,454
Staten Island,10,10,22,-1,1024.7,0,0.0775,0,12.45833333,N,0
NaN,10,10,22,-1,1024.7,0,0.0775,0,12.45833333,N,2
Bronx,17,10,24,-4,1024.2,0,0.090833333,0,12.41666667,N,66
Brooklyn,17,10,24,-4,1024.2,0,0.090833333,0,12.41666667,N,746
EWR,17,10,24,-4,1024.2,0,0.090833333,0,12.41666667,N,0
Manhattan,17,10,24,-4,1024.2,0,0.090833333,0,12.41666667,N,4856
Queens,17,10,24,-4,1024.2,0,0.090833333,0,12.41666667,N,401
Staten Island,17,10,24,-4,1024.2,0,0.090833333,0,12.41666667,N,3
NaN,17,10,24,-4,1024.2,0,0.090833333,0,12.41666667,N,2
Bronx,9,10,23,-6,1024.5,0,0.120833333,0,12.375,N,62
Brooklyn,9,10,23,-6,1024.5,0,0.120833333,0,12.375,N,719
EWR,9,10,23,-6,1024.5,0,0.120833333,0,12.375,N,0
Manhattan,9,10,23,-6,1024.5,0,0.120833333,0,12.375,N,4534
Queens,9,10,23,-6,1024.5,0,0.120833333,0,12.375,N,342
Staten Island,9,10,23,-6,1024.5,0,0.120833333,0,12.375,N,4
NaN,9,10,23,-6,1024.5,0,0.120833333,0,12.375,N,2
Bronx,11,10,21,-9,1024.8,0,0.165833333,0,12.33333333,N,49
Brooklyn,11,10,21,-9,1024.8,0,0.165833333,0,12.33333333,N,685
EWR,11,10,21,-9,1024.8,0,0.165833333,0,12.33333333,N,0
Manhattan,11,10,21,-9,1024.8,0,0.165833333,0,12.33333333,N,4093
Queens,11,10,21,-9,1024.8,0,0.165833333,0,12.33333333,N,345
Staten Island,11,10,21,-9,1024.8,0,0.165833333,0,12.33333333,N,1
Bronx,11,10,19,-8,1025.4,0,0.213333333,0,12.29166667,N,54
Brooklyn,11,10,19,-8,1025.4,0,0.213333333,0,12.29166667,N,602
EWR,11,10,19,-8,1025.4,0,0.213333333,0,12.29166667,N,0
Manhattan,11,10,19,-8,1025.4,0,0.213333333,0,12.29166667,N,3568
Queens,11,10,19,-8,1025.4,0,0.213333333,0,12.29166667,N,361
Staten Island,11,10,19,-8,1025.4,0,0.213333333,0,12.29166667,N,1
Bronx,7,10,17,-9,1026.9,0,0.213333333,0,12.25,N,30
Brooklyn,7,10,17,-9,1026.9,0,0.213333333,0,12.25,N,513
EWR,7,10,17,-9,1026.9,0,0.213333333,0,12.25,N,0
Manhattan,7,10,17,-9,1026.9,0,0.213333333,0,12.25,N,2649
Queens,7,10,17,-9,1026.9,0,0.213333333,0,12.25,N,332
Staten Island,7,10,17,-9,1026.9,0,0.213333333,0,12.25,N,1
NaN,7,10,17,-9,1026.9,0,0.213333333,0,12.25,N,1
Bronx,11,10,15,-11,1028.4,0,0.258333333,0,12.20833333,N,21
Brooklyn,11,10,15,-11,1028.4,0,0.258333333,0,12.20833333,N,359
EWR,11,10,15,-11,1028.4,0,0.258333333,0,12.20833333,N,0
Manhattan,11,10,15,-11,1028.4,0,0.258333333,0,12.20833333,N,1565
Queens,11,10,15,-11,1028.4,0,0.258333333,0,12.20833333,N,303
Staten Island,11,10,15,-11,1028.4,0,0.258333333,0,12.20833333,N,0
Bronx,14,10,13,-11,1029.2,0,0.305,0,12.16666667,N,17
Brooklyn,14,10,13,-11,1029.2,0,0.305,0,12.16666667,N,184
EWR,14,10,13,-11,1029.2,0,0.305,0,12.16666667,N,0
Manhattan,14,10,13,-11,1029.2,0,0.305,0,12.16666667,N,887
Queens,14,10,13,-11,1029.2,0,0.305,0,12.16666667,N,171
